PR Number,Title,Created At,Updated At,State,Files Changed,Total Comments,Decision Time,URL,Type of Change,LOC Changed,Closed Date
83883,Add LD2410 BLE integration,2022-12-12 23:27:27+00:00,2023-01-25 20:27:45+00:00,merged,21,54,24,https://github.com/home-assistant/core/pull/83883,New integration (thank you!),709,2023-01-06T02:15:03Z
114113,Add airgradient integration,2024-03-24 14:29:35+00:00,2024-05-10 09:03:28+00:00,merged,25,29,45,https://github.com/home-assistant/core/pull/114113,New integration (thank you!),1432,2024-05-09T08:54:29Z
70201,Add SwitchBee Integration,2022-04-17 20:35:04+00:00,2022-09-15 21:02:19+00:00,merged,14,64,148,https://github.com/home-assistant/core/pull/70201,New integration (thank you!),868,2022-09-13T07:01:30Z
101731,Add Monzo integration,2023-10-09 22:32:27+00:00,2024-05-08 19:01:47+00:00,merged,24,46,210,https://github.com/home-assistant/core/pull/101731,New integration (thank you!),919,2024-05-07T18:38:58Z
77976,Add Utility Cost helper component,2022-09-07 20:12:50+00:00,2023-04-24 21:07:39+00:00,closed,13,10,228,https://github.com/home-assistant/core/pull/77976,New integration (thank you!),1034,2023-04-23T21:05:20Z
85969,Add Dremel 3D Printer integration,2023-01-15 20:56:37+00:00,2023-06-01 22:01:44+00:00,merged,21,14,135,https://github.com/home-assistant/core/pull/85969,New integration (thank you!),910,2023-05-31T20:55:57Z
100573,Add Refoss integration,2023-09-19 01:45:38+00:00,2023-12-23 13:01:48+00:00,merged,19,67,94,https://github.com/home-assistant/core/pull/100573,New integration (thank you!),524,2023-12-22T12:18:32Z
92397,Add smartenergy_awattar integration,2023-05-03 10:13:25+00:00,2023-10-07 10:02:03+00:00,closed,16,27,155,https://github.com/home-assistant/core/pull/92397,New integration (thank you!),652,2023-10-06T09:31:38Z
71523,New integration for IDS Hyyp Alarms,2022-05-08 10:43:00+00:00,2023-01-11 07:01:50+00:00,closed,17,0,246,https://github.com/home-assistant/core/pull/71523,New integration (thank you!),826,2023-01-10T04:05:56Z
45499,Add GCE Eco-Devices integration,2021-01-24 17:06:15+00:00,2021-05-07 21:01:48+00:00,closed,0,19,102,https://github.com/home-assistant/core/pull/45499,New integration (thank you!),0,2021-05-06T20:02:19Z
107851,Add WittIOT integration,2024-01-12 09:23:59+00:00,2024-02-23 10:03:39+00:00,closed,18,78,41,https://github.com/home-assistant/core/pull/107851,New integration (thank you!),1343,2024-02-22T10:01:35Z
97326,Add new integration Yardian,2023-07-27 09:59:49+00:00,2024-01-26 15:48:15+00:00,merged,14,61,28,https://github.com/home-assistant/core/pull/97326,New integration (thank you!),509,2023-08-24T22:48:50Z
86930,Add Imazu Wall Pad,2023-01-30 05:14:13+00:00,2023-11-22 01:26:33+00:00,closed,24,2,294,https://github.com/home-assistant/core/pull/86930,New integration (thank you!),937,2023-11-21T00:18:25Z
99573,Add microBees integration,2023-09-04 09:55:48+00:00,2024-04-02 11:02:20+00:00,merged,23,169,168,https://github.com/home-assistant/core/pull/99573,New integration (thank you!),1012,2024-02-19T14:12:03Z
124176,Add new integration for WMS WebControl pro using local API,2024-08-18 19:09:32+00:00,2024-09-17 15:02:02+00:00,merged,22,123,28,https://github.com/home-assistant/core/pull/124176,New integration (thank you!),1194,2024-09-16T14:07:43Z
65194,Add PECO power outage counter integration,2022-01-29 18:41:34+00:00,2022-06-13 12:26:48+00:00,merged,17,90,51,https://github.com/home-assistant/core/pull/65194,New integration (thank you!),622,2022-03-21T22:56:54Z
127109,Add Appartme System integration,2024-09-30 13:26:37+00:00,2024-10-24 12:03:20+00:00,closed,19,0,22,https://github.com/home-assistant/core/pull/127109,New integration (thank you!),766,2024-10-23T11:52:56Z
99304,ðŸ’§ Aqvify integration,2023-08-29 20:45:09+00:00,2024-08-12 14:03:14+00:00,closed,14,33,347,https://github.com/home-assistant/core/pull/99304,New integration (thank you!),367,2024-08-11T12:07:30Z
45915,Add Rako Integration,2021-02-03 18:20:43+00:00,2023-03-08 20:39:43+00:00,closed,21,33,763,https://github.com/home-assistant/core/pull/45915,New integration (thank you!),814,2023-03-08T20:39:42Z
105977,Add SIP Call Integration,2023-12-18 12:58:34+00:00,2024-10-06 19:01:49+00:00,closed,15,44,292,https://github.com/home-assistant/core/pull/105977,New integration (thank you!),382,2024-10-05T18:06:06Z
94032,Vodafone Station device tracker ,2023-06-04 13:38:16+00:00,2023-09-05 16:56:19+00:00,merged,16,89,84,https://github.com/home-assistant/core/pull/94032,New integration (thank you!),711,2023-08-28T13:10:23Z
109291,Add eq3btsmart integration,2024-02-01 08:19:40+00:00,2024-06-24 14:15:49+00:00,merged,23,131,56,https://github.com/home-assistant/core/pull/109291,New integration (thank you!),966,2024-03-29T01:20:57Z
67358,Add jvc projectors,2022-02-27 23:37:05+00:00,2022-05-30 02:44:54+00:00,closed,10,2,90,https://github.com/home-assistant/core/pull/67358,New integration (thank you!),296,2022-05-29T01:38:39Z
82483,Add bluecurrent integration,2022-11-21 13:57:23+00:00,2023-12-31 15:01:39+00:00,merged,18,121,396,https://github.com/home-assistant/core/pull/82483,New integration (thank you!),1268,2023-12-22T15:34:17Z
78839,Add HaFAS integration,2022-09-20 14:41:09+00:00,2024-05-17 13:02:17+00:00,closed,23,15,603,https://github.com/home-assistant/core/pull/78839,New integration (thank you!),5190,2024-05-16T12:20:47Z
90875,Add new integration KAT Bulgaria,2023-04-05 19:34:45+00:00,2023-06-24 07:01:48+00:00,closed,17,36,77,https://github.com/home-assistant/core/pull/90875,New integration (thank you!),649,2023-06-22T13:13:06Z
113940,Add LinkPlay integration,2024-03-21 15:27:09+00:00,2024-09-10 12:53:37+00:00,merged,18,66,125,https://github.com/home-assistant/core/pull/113940,New integration (thank you!),731,2024-07-25T10:27:10Z
46005,Spokestack TTS platform,2021-02-04 18:23:51+00:00,2021-11-30 23:01:50+00:00,closed,12,45,298,https://github.com/home-assistant/core/pull/46005,New integration (thank you!),439,2021-11-29T22:28:17Z
95146,Add battery_sim component,2023-06-23 20:15:00+00:00,2023-11-14 18:01:55+00:00,closed,10,2,142,https://github.com/home-assistant/core/pull/95146,New integration (thank you!),1533,2023-11-13T17:11:44Z
44785,New Ezviz Cloud integration,2021-01-03 13:13:38+00:00,2021-01-29 17:37:06+00:00,closed,13,0,25,https://github.com/home-assistant/core/pull/44785,New integration (thank you!),841,2021-01-28T16:51:06Z
115591,Add neevo integration,2024-04-14 19:02:48+00:00,2024-10-09 16:02:09+00:00,closed,15,21,176,https://github.com/home-assistant/core/pull/115591,New integration (thank you!),500,2024-10-08T15:05:36Z
55620,Add ta_cmi integration,2021-09-02 22:25:41+00:00,2022-09-28 10:02:22+00:00,closed,18,3,389,https://github.com/home-assistant/core/pull/55620,New integration (thank you!),1456,2022-09-27T09:46:49Z
45071,Add avreceiver,2021-01-12 05:44:12+00:00,2021-08-15 14:01:54+00:00,closed,17,33,214,https://github.com/home-assistant/core/pull/45071,New integration (thank you!),1203,2021-08-14T13:07:24Z
45780,Add broadlink climate platform,2021-01-31 15:24:16+00:00,2022-12-02 07:20:24+00:00,closed,6,18,315,https://github.com/home-assistant/core/pull/45780,New integration (thank you!),147,2021-12-13T12:41:22Z
105779,"Add a new ""Ambient Weather Network"" integration",2023-12-15 04:50:44+00:00,2024-04-17 09:01:49+00:00,merged,26,227,123,https://github.com/home-assistant/core/pull/105779,New integration (thank you!),2399,2024-04-16T07:46:15Z
103620,Integration for EPS alarms,2023-11-07 21:09:50+00:00,2024-04-05 17:01:48+00:00,closed,16,25,148,https://github.com/home-assistant/core/pull/103620,New integration (thank you!),477,2024-04-04T16:05:17Z
107094,Add huawei smart logger 3000 integration,2024-01-04 10:59:47+00:00,2024-06-05 17:01:52+00:00,closed,16,58,152,https://github.com/home-assistant/core/pull/107094,New integration (thank you!),743,2024-06-04T16:04:54Z
53883,Add Livemasjid integration,2021-08-02 19:24:11+00:00,2021-11-08 21:15:18+00:00,closed,10,0,97,https://github.com/home-assistant/core/pull/53883,New integration (thank you!),530,2021-11-07T20:06:34Z
106449,Add Zimi Cloud Controller integration,2023-12-27 02:30:35+00:00,2024-09-28 12:03:54+00:00,closed,16,13,275,https://github.com/home-assistant/core/pull/106449,New integration (thank you!),1103,2024-09-27T11:05:52Z
89456,Add new Roborock Integration,2023-03-09 17:51:15+00:00,2023-04-21 15:10:53+00:00,merged,22,76,41,https://github.com/home-assistant/core/pull/89456,New integration (thank you!),1222,2023-04-20T14:02:58Z
79652,Add Flexit BACnet integration,2022-10-05 13:35:50+00:00,2022-12-18 17:01:43+00:00,closed,16,2,73,https://github.com/home-assistant/core/pull/79652,New integration (thank you!),456,2022-12-17T16:20:00Z
102542,Add integration for Vevor BLE Heaters,2023-10-22 17:00:09+00:00,2024-03-24 18:01:55+00:00,closed,17,83,153,https://github.com/home-assistant/core/pull/102542,New integration (thank you!),896,2024-03-23T17:04:50Z
61182,Add support of Z-Wave.Me Z-Way and RaZberry server,2021-12-07 17:34:47+00:00,2022-01-25 12:02:14+00:00,merged,16,139,47,https://github.com/home-assistant/core/pull/61182,New integration (thank you!),541,2022-01-24T11:57:57Z
90056,Add Tami4 Integration,2023-03-21 15:54:56+00:00,2023-11-11 10:02:01+00:00,merged,19,90,204,https://github.com/home-assistant/core/pull/90056,New integration (thank you!),796,2023-10-12T11:15:26Z
102184,Add Valve integration,2023-10-17 21:17:54+00:00,2023-12-19 19:01:29+00:00,merged,11,99,61,https://github.com/home-assistant/core/pull/102184,New integration (thank you!),754,2023-12-18T18:48:01Z
100790,Add Healthbox3 integration,2023-09-24 09:35:25+00:00,2023-11-01 15:01:55+00:00,closed,17,26,37,https://github.com/home-assistant/core/pull/100790,New integration (thank you!),840,2023-10-31T13:20:10Z
48346,Add Whirlpool integration,2021-03-26 00:13:20+00:00,2021-10-07 08:16:03+00:00,merged,16,122,171,https://github.com/home-assistant/core/pull/48346,New integration (thank you!),973,2021-09-13T20:02:34Z
76999,Add air-Q integration (air quality sensors),2022-08-18 17:05:40+00:00,2022-11-18 17:02:52+00:00,merged,15,87,77,https://github.com/home-assistant/core/pull/76999,New integration (thank you!),699,2022-11-03T22:13:57Z
87774,Add V2C integration,2023-02-09 10:47:35+00:00,2023-08-30 13:02:40+00:00,closed,10,16,201,https://github.com/home-assistant/core/pull/87774,New integration (thank you!),560,2023-08-29T12:06:54Z
93462,Add bang_olufsen integration,2023-05-24 14:04:25+00:00,2024-01-25 11:02:11+00:00,merged,22,147,244,https://github.com/home-assistant/core/pull/93462,New integration (thank you!),1790,2024-01-24T11:00:52Z
118675,New Integration: SMLIGHT SLZB-06 Adapters Integration,2024-06-03 05:29:41+00:00,2024-09-06 02:48:53+00:00,merged,23,124,78,https://github.com/home-assistant/core/pull/118675,New integration (thank you!),1871,2024-08-20T08:44:06Z
57124,Add new tomorrow.io integration to replace Climacell - Part 2/3,2021-10-05 16:18:33+00:00,2021-11-16 04:01:42+00:00,merged,10,7,40,https://github.com/home-assistant/core/pull/57124,New integration (thank you!),378,2021-11-15T03:28:39Z
121132,Add Deako integration,2024-07-03 23:06:20+00:00,2024-08-29 18:02:22+00:00,merged,20,63,55,https://github.com/home-assistant/core/pull/121132,New integration (thank you!),817,2024-08-28T17:16:05Z
45866,Add devolo home network integration,2021-02-02 15:42:11+00:00,2021-10-30 06:01:50+00:00,merged,21,55,268,https://github.com/home-assistant/core/pull/45866,New integration (thank you!),1007,2021-10-28T20:42:10Z
56175,Add goe_charger integration,2021-09-13 10:29:39+00:00,2022-01-02 19:01:36+00:00,closed,13,6,110,https://github.com/home-assistant/core/pull/56175,New integration (thank you!),1026,2022-01-01T18:07:01Z
93580,Add Trello integration,2023-05-26 04:46:27+00:00,2024-09-28 12:03:33+00:00,closed,22,108,490,https://github.com/home-assistant/core/pull/93580,New integration (thank you!),782,2024-09-27T11:53:37Z
50894,Add HifiBerry integration,2021-05-20 13:08:47+00:00,2022-05-08 00:05:59+00:00,closed,14,12,351,https://github.com/home-assistant/core/pull/50894,New integration (thank you!),512,2022-05-06T23:05:24Z
45749,Add Vorwerk integration,2021-01-30 16:45:59+00:00,2023-01-18 15:02:00+00:00,closed,14,70,716,https://github.com/home-assistant/core/pull/45749,New integration (thank you!),1199,2023-01-17T14:56:39Z
102231,Add Climaveneta i-MXW integration,2023-10-18 13:24:14+00:00,2023-12-19 15:01:48+00:00,closed,13,29,61,https://github.com/home-assistant/core/pull/102231,New integration (thank you!),689,2023-12-18T14:58:38Z
86522,Add myUplink integration,2023-01-24 12:21:34+00:00,2024-01-13 12:02:08+00:00,merged,21,60,352,https://github.com/home-assistant/core/pull/86522,New integration (thank you!),480,2024-01-12T11:17:07Z
45314,Add Daikin Madoka thermostat integration,2021-01-19 01:03:08+00:00,2021-10-28 13:11:30+00:00,closed,23,39,281,https://github.com/home-assistant/core/pull/45314,New integration (thank you!),1907,2021-10-27T12:22:49Z
67703,Add kdeconnect integration,2022-03-05 18:20:10+00:00,2023-10-07 10:01:59+00:00,closed,17,46,579,https://github.com/home-assistant/core/pull/67703,New integration (thank you!),978,2023-10-06T09:43:00Z
66431,Rki covid,2022-02-13 07:56:47+00:00,2023-01-23 21:01:48+00:00,closed,27,10,343,https://github.com/home-assistant/core/pull/66431,New integration (thank you!),1356,2023-01-22T20:05:22Z
46662,Add new Binance integration,2021-02-16 21:13:56+00:00,2021-12-22 19:01:42+00:00,closed,18,8,307,https://github.com/home-assistant/core/pull/46662,New integration (thank you!),1230,2021-12-21T18:05:20Z
47370,Spokestack Wakeword Integration,2021-03-04 14:17:12+00:00,2021-11-08 16:06:21+00:00,closed,14,5,248,https://github.com/home-assistant/core/pull/47370,New integration (thank you!),310,2021-11-07T15:52:05Z
49545,Add Uonet+ Vulcan integration,2021-04-22 08:34:21+00:00,2021-06-17 19:03:58+00:00,closed,1224,4,55,https://github.com/home-assistant/core/pull/49545,New integration (thank you!),37839,2021-06-16T18:03:59Z
116267,Add new integration for Dio Chacon cover devices,2024-04-26 21:57:28+00:00,2024-07-05 15:01:54+00:00,merged,18,141,68,https://github.com/home-assistant/core/pull/116267,New integration (thank you!),830,2024-07-04T14:45:20Z
103795,Add Holiday integration,2023-11-11 15:14:22+00:00,2023-12-13 11:02:31+00:00,merged,18,141,22,https://github.com/home-assistant/core/pull/103795,New integration (thank you!),716,2023-12-03T15:28:54Z
102846,Add tedee integration,2023-10-26 10:37:38+00:00,2023-12-30 14:10:55+00:00,merged,22,84,64,https://github.com/home-assistant/core/pull/102846,New integration (thank you!),1019,2023-12-29T13:55:41Z
113065,Add GoDice integration,2024-03-11 13:35:02+00:00,2024-09-13 21:01:49+00:00,closed,16,66,185,https://github.com/home-assistant/core/pull/113065,New integration (thank you!),618,2024-09-12T20:05:44Z
96552,New integration for Comelit SimpleHome,2023-07-14 19:53:53+00:00,2023-08-19 13:01:54+00:00,merged,16,65,34,https://github.com/home-assistant/core/pull/96552,New integration (thank you!),544,2023-08-18T06:40:23Z
121951,Telegram client integration,2024-07-14 19:06:20+00:00,2024-09-21 10:01:50+00:00,closed,17,0,67,https://github.com/home-assistant/core/pull/121951,New integration (thank you!),2970,2024-09-20T09:06:28Z
104119,Add LinknLink integration,2023-11-17 09:29:00+00:00,2024-01-05 06:01:52+00:00,closed,0,20,47,https://github.com/home-assistant/core/pull/104119,New integration (thank you!),0,2024-01-04T03:41:05Z
75530,Add WeatherFlow integration,2022-07-20 20:37:28+00:00,2023-09-28 21:01:55+00:00,merged,16,249,433,https://github.com/home-assistant/core/pull/75530,New integration (thank you!),851,2023-09-27T15:28:06Z
51617,Add tuya v2 integration,2021-06-08 08:56:13+00:00,2021-07-09 10:08:22+00:00,closed,21,0,30,https://github.com/home-assistant/core/pull/51617,New integration (thank you!),2693,2021-07-08T09:42:42Z
116957,Add LedSC integration,2024-05-06 20:50:13+00:00,2024-06-28 20:03:46+00:00,closed,12,104,51,https://github.com/home-assistant/core/pull/116957,New integration (thank you!),374,2024-06-27T19:26:01Z
91349,Add Contact Energy NZ integration,2023-04-13 10:13:10+00:00,2024-01-27 17:02:08+00:00,closed,18,6,288,https://github.com/home-assistant/core/pull/91349,New integration (thank you!),687,2024-01-26T16:05:21Z
117068,Add LinknLink integration,2024-05-08 10:02:53+00:00,2024-08-10 14:01:49+00:00,closed,17,8,93,https://github.com/home-assistant/core/pull/117068,New integration (thank you!),1453,2024-08-09T13:07:18Z
51136,Add support for Frigidaire AC,2021-05-27 01:24:21+00:00,2022-02-15 21:01:55+00:00,closed,14,40,263,https://github.com/home-assistant/core/pull/51136,New integration (thank you!),691,2022-02-14T20:22:34Z
103498,Add integration for Vogel's MotionMount,2023-11-06 11:49:05+00:00,2023-12-23 13:01:49+00:00,merged,19,82,45,https://github.com/home-assistant/core/pull/103498,New integration (thank you!),1022,2023-12-22T11:04:58Z
82391,Add integration for Kostal Piko solar inverters,2022-11-19 21:35:54+00:00,2023-12-17 17:05:29+00:00,closed,15,36,391,https://github.com/home-assistant/core/pull/82391,New integration (thank you!),1050,2023-12-16T16:05:18Z
95006,EnergyID integration,2023-06-21 17:52:39+00:00,2024-01-22 13:03:46+00:00,closed,15,16,213,https://github.com/home-assistant/core/pull/95006,New integration (thank you!),618,2024-01-21T12:06:24Z
52832,Add sithl_imow integration,2021-07-10 10:02:23+00:00,2021-10-24 22:10:20+00:00,closed,14,0,105,https://github.com/home-assistant/core/pull/52832,New integration (thank you!),1298,2021-10-23T21:05:13Z
79398,Add Sum helper,2022-10-01 08:09:16+00:00,2022-11-25 14:05:37+00:00,closed,16,20,54,https://github.com/home-assistant/core/pull/79398,New integration (thank you!),862,2022-11-24T13:58:49Z
103422,Add Frank Energie integration,2023-11-05 09:16:58+00:00,2024-02-05 21:01:51+00:00,closed,15,46,91,https://github.com/home-assistant/core/pull/103422,New integration (thank you!),1021,2024-02-04T20:08:31Z
114650,Add Senziio core integration,2024-04-02 15:50:10+00:00,2024-06-06 19:02:24+00:00,closed,18,13,64,https://github.com/home-assistant/core/pull/114650,New integration (thank you!),1239,2024-06-05T18:36:51Z
124410,Add go2rtc and extend camera integration for better WebRTC support,2024-08-22 11:30:29+00:00,2024-10-04 08:02:39+00:00,merged,35,32,41,https://github.com/home-assistant/core/pull/124410,New integration (thank you!),1701,2024-10-03T07:20:03Z
98136,Add airtouch5,2023-08-09 22:45:57+00:00,2024-01-24 21:01:58+00:00,merged,18,58,166,https://github.com/home-assistant/core/pull/98136,New integration (thank you!),661,2024-01-23T13:49:48Z
108045,Add OMIE integration,2024-01-14 18:55:09+00:00,2024-03-30 22:38:17+00:00,closed,17,5,74,https://github.com/home-assistant/core/pull/108045,New integration (thank you!),583,2024-03-29T13:04:48Z
88540,Intellidrive reisinger,2023-02-21 13:58:49+00:00,2023-12-17 17:05:30+00:00,closed,16,75,298,https://github.com/home-assistant/core/pull/88540,New integration (thank you!),548,2023-12-16T16:05:14Z
107054,Add Linknlink Integration,2024-01-04 05:48:57+00:00,2024-03-28 11:04:41+00:00,closed,17,40,83,https://github.com/home-assistant/core/pull/107054,New integration (thank you!),1462,2024-03-27T11:04:36Z
93837,Add OVOS/Neon Voice Assistants integration,2023-05-31 02:03:50+00:00,2023-10-07 17:01:34+00:00,closed,12,3,128,https://github.com/home-assistant/core/pull/93837,New integration (thank you!),255,2023-10-06T16:27:35Z
50998,Adax heaters,2021-05-23 13:58:25+00:00,2021-07-25 07:13:45+00:00,merged,14,23,58,https://github.com/home-assistant/core/pull/50998,New integration (thank you!),389,2021-07-21T08:25:46Z
87681,Add smartenergy_goecharger integration,2023-02-08 09:06:46+00:00,2023-08-09 08:02:32+00:00,closed,16,8,180,https://github.com/home-assistant/core/pull/87681,New integration (thank you!),1355,2023-08-08T07:05:21Z
56094,Add ws66i core integration,2021-09-11 06:34:42+00:00,2022-05-13 03:36:03+00:00,merged,17,126,239,https://github.com/home-assistant/core/pull/56094,New integration (thank you!),1538,2022-05-08T21:52:40Z
81223,TP-Link Omada integration,2022-10-29 20:47:18+00:00,2023-02-07 16:01:55+00:00,merged,21,29,99,https://github.com/home-assistant/core/pull/81223,New integration (thank you!),967,2023-02-06T15:57:19Z
77091,Add Starlink Integration,2022-08-21 06:18:58+00:00,2023-01-17 12:02:14+00:00,merged,21,105,139,https://github.com/home-assistant/core/pull/77091,New integration (thank you!),493,2023-01-07T20:13:37Z
97794,Add support for OSC (Open Sound Control),2023-08-04 18:29:24+00:00,2023-11-20 22:01:37+00:00,closed,18,15,107,https://github.com/home-assistant/core/pull/97794,New integration (thank you!),451,2023-11-19T21:04:37Z
102361,Add notify integration TvOverlay Notifications for Android TV,2023-10-19 21:57:15+00:00,2024-07-14 23:01:49+00:00,closed,15,62,268,https://github.com/home-assistant/core/pull/102361,New integration (thank you!),1168,2024-07-13T22:04:32Z
123057,Add weheat core integration,2024-08-02 09:29:34+00:00,2024-09-09 09:57:44+00:00,merged,21,82,35,https://github.com/home-assistant/core/pull/123057,New integration (thank you!),632,2024-09-06T09:58:02Z
50233,Add securitas direct integration,2021-05-07 10:08:28+00:00,2022-05-19 19:02:55+00:00,closed,14,7,376,https://github.com/home-assistant/core/pull/50233,New integration (thank you!),622,2022-05-18T18:14:28Z
90006,Add Flexit bacnet integration,2023-03-20 21:40:29+00:00,2023-06-14 09:01:48+00:00,closed,16,79,83,https://github.com/home-assistant/core/pull/90006,New integration (thank you!),587,2023-06-12T19:29:07Z
88576,Add PAX BLE integration,2023-02-22 01:52:02+00:00,2023-05-31 09:04:07+00:00,closed,12,1,97,https://github.com/home-assistant/core/pull/88576,New integration (thank you!),1134,2023-05-30T08:05:40Z
101634,Add new integration for Leviosa zone,2023-10-08 04:36:34+00:00,2023-11-10 03:01:52+00:00,closed,17,18,31,https://github.com/home-assistant/core/pull/101634,New integration (thank you!),786,2023-11-09T02:51:48Z
73340,Kostal Piko Solar Inverter Integration,2022-06-10 22:36:45+00:00,2022-09-18 20:02:00+00:00,closed,14,0,98,https://github.com/home-assistant/core/pull/73340,New integration (thank you!),951,2022-09-17T19:04:56Z
99864,Integration for PowerPlanner,2023-09-07 18:24:22+00:00,2023-11-30 22:06:46+00:00,closed,11,21,83,https://github.com/home-assistant/core/pull/99864,New integration (thank you!),302,2023-11-29T21:47:17Z
87807,Zcs azzurro integration,2023-02-09 22:08:36+00:00,2023-06-25 22:09:16+00:00,closed,29,19,134,https://github.com/home-assistant/core/pull/87807,New integration (thank you!),700,2023-06-24T22:05:02Z
82328,Google Assistant SDK integration,2022-11-18 14:34:08+00:00,2022-12-10 17:01:46+00:00,merged,22,6,21,https://github.com/home-assistant/core/pull/82328,New integration (thank you!),913,2022-12-09T15:14:44Z
86254,Add Anova integration,2023-01-19 22:06:19+00:00,2023-04-24 00:05:52+00:00,merged,22,87,93,https://github.com/home-assistant/core/pull/86254,New integration (thank you!),884,2023-04-22T23:05:15Z
66438,Add Lidarr integration,2022-02-13 13:00:55+00:00,2022-10-19 10:04:08+00:00,merged,16,31,219,https://github.com/home-assistant/core/pull/66438,New integration (thank you!),816,2022-09-20T15:51:29Z
58053,Add QNAP QSW integration,2021-10-19 18:25:51+00:00,2022-05-26 17:51:33+00:00,closed,32,0,144,https://github.com/home-assistant/core/pull/58053,New integration (thank you!),1393,2022-03-12T18:55:25Z
62901,Senseme,2021-12-28 00:51:22+00:00,2022-01-21 08:05:43+00:00,closed,13,0,23,https://github.com/home-assistant/core/pull/62901,New integration (thank you!),683,2022-01-20T07:14:10Z
53821,PCF8574,2021-08-01 07:24:41+00:00,2021-11-11 23:01:48+00:00,closed,14,29,101,https://github.com/home-assistant/core/pull/53821,New integration (thank you!),485,2021-11-10T22:04:56Z
71534,Add Aqara integration,2022-05-08 15:17:42+00:00,2022-08-05 07:01:51+00:00,closed,31,168,87,https://github.com/home-assistant/core/pull/71534,New integration (thank you!),23196,2022-08-04T06:08:31Z
81972,New Heatzy component,2022-11-11 16:53:42+00:00,2023-04-12 17:02:05+00:00,closed,16,24,150,https://github.com/home-assistant/core/pull/81972,New integration (thank you!),617,2023-04-11T16:05:48Z
51932,Add Uonet+ Vulcan integration,2021-06-16 18:02:15+00:00,2021-09-18 21:01:41+00:00,closed,820,0,93,https://github.com/home-assistant/core/pull/51932,New integration (thank you!),46021,2021-09-17T20:56:14Z
93623,Add lawnmower entity,2023-05-26 19:15:33+00:00,2023-08-22 11:01:36+00:00,merged,17,59,86,https://github.com/home-assistant/core/pull/93623,New integration (thank you!),688,2023-08-21T10:19:56Z
109335,Add Fujitsu FGLair integration,2024-02-01 22:11:14+00:00,2024-08-26 17:01:46+00:00,merged,21,133,198,https://github.com/home-assistant/core/pull/109335,New integration (thank you!),1115,2024-08-18T13:37:33Z
54859,Initial commit for EnaSolar integration,2021-08-19 03:12:22+00:00,2022-01-02 02:18:05+00:00,closed,14,125,134,https://github.com/home-assistant/core/pull/54859,New integration (thank you!),1032,2022-01-01T01:27:05Z
53430,Add new integration for Legrand RFLC,2021-07-24 18:19:48+00:00,2023-01-18 15:02:03+00:00,closed,17,96,541,https://github.com/home-assistant/core/pull/53430,New integration (thank you!),1180,2023-01-17T14:50:34Z
53062,Glinet router support,2021-07-15 16:59:38+00:00,2021-10-25 10:12:23+00:00,closed,16,0,100,https://github.com/home-assistant/core/pull/53062,New integration (thank you!),905,2021-10-24T09:06:36Z
64173,New integration flashforge,2022-01-15 19:28:29+00:00,2022-07-29 11:01:58+00:00,closed,17,29,193,https://github.com/home-assistant/core/pull/64173,New integration (thank you!),953,2022-07-28T10:24:03Z
81949,Add `time` platform,2022-11-11 07:48:33+00:00,2023-05-02 12:02:11+00:00,merged,13,17,170,https://github.com/home-assistant/core/pull/81949,New integration (thank you!),348,2023-04-30T20:33:52Z
102371,Add lektrico integration,2023-10-20 08:31:56+00:00,2024-08-31 12:05:34+00:00,merged,26,207,315,https://github.com/home-assistant/core/pull/102371,New integration (thank you!),1693,2024-08-30T11:20:15Z
82850,Initial Edilkamin stove integration,2022-11-28 09:20:29+00:00,2024-04-03 19:03:58+00:00,closed,19,17,491,https://github.com/home-assistant/core/pull/82850,New integration (thank you!),424,2024-04-02T18:05:36Z
79454,Add `text` platform,2022-10-02 06:41:20+00:00,2022-11-25 19:01:41+00:00,merged,14,27,53,https://github.com/home-assistant/core/pull/79454,New integration (thank you!),567,2022-11-24T19:01:02Z
68755,Add QR Code Generator,2022-03-27 19:58:36+00:00,2022-09-27 09:57:34+00:00,closed,17,0,164,https://github.com/home-assistant/core/pull/68755,New integration (thank you!),1007,2022-09-08T00:23:48Z
